video_id,sentiment_score,primary_emotion,rhetorical_mode,authenticity_score,controversy_potential,source
pkZjzhHaTSY,0.85,joy,entertaining,0.72,0.02,claude_batch
shcjxDY42nc,0.75,joy,entertaining,0.65,0.05,claude_batch
skwppee_yuY,0.82,joy,entertaining,0.65,0.05,claude_batch
UC65juYplXh3AxS49nscsBDg,0.82,joy,persuasive_entertaining,0.72,0.05,claude_batch
gemini_batch_0,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_1,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_2,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_3,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_4,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_5,0.0,joy,entertaining,0.0,0.0,gemini_batch
gemini_batch_6,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_7,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_8,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_9,,,,,0.0,gemini_batch
gemini_batch_10,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_11,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_12,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_13,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_14,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_15,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_16,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_17,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_18,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_19,0.0,none,undefined,0.5,0.0,gemini_batch
gemini_batch_20,0.0,neutral,entertaining,0.0,0.0,gemini_batch
gemini_batch_21,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_22,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_23,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_24,0.0,none,informative,0.1,0.0,gemini_batch
gemini_batch_25,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_26,0.0,,informative,0.0,0.0,gemini_batch
gemini_batch_27,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_28,0.0,none_detected,informative,0.0,0.0,gemini_batch
gemini_batch_29,0.0,neutral,not_applicable,0.0,0.0,gemini_batch
gemini_batch_30,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_31,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_32,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_33,0.0,none,undefined,0.0,0.0,gemini_batch
gemini_batch_34,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_35,0.0,unknown,informative,0.0,0.0,gemini_batch
gemini_batch_36,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_37,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_38,,,,0.0,0.0,gemini_batch
gemini_batch_39,0.0,no_content_for_analysis,no_content_for_analysis,0.0,0.0,gemini_batch
gemini_batch_40,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_41,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_42,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_43,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_44,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_45,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_46,0.0,none_detected,undeterminable,0.0,0.0,gemini_batch
gemini_batch_47,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_48,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_49,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_50,0.0,none_discernible,informative,0.0,0.0,gemini_batch
gemini_batch_51,0.0,N/A - no content for analysis,N/A - no content for analysis,0.0,0.0,gemini_batch
gemini_batch_52,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_53,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_54,0.0,not_applicable_no_content,not_applicable_no_content,0.0,0.0,gemini_batch
gemini_batch_55,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_56,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_57,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_58,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_59,0.0,neutral,none,0.0,0.0,gemini_batch
gemini_batch_60,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_61,,undetermined,undetermined,,,gemini_batch
gemini_batch_62,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_63,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_64,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_65,,N/A,N/A,,,gemini_batch
gemini_batch_66,0.0,none_detectable,none_detectable,0.0,0.0,gemini_batch
gemini_batch_67,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_68,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_69,0.0,joy,informative,0.0,0.0,gemini_batch
gemini_batch_70,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_71,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_72,0.0,none_detected,not_applicable,0.0,0.0,gemini_batch
gemini_batch_73,0.0,,,0.0,0.0,gemini_batch
gemini_batch_74,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_75,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_76,,not_applicable,not_applicable,0.0,0.0,gemini_batch
gemini_batch_77,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_78,0.0,none_detected,unknown,0.0,0.0,gemini_batch
gemini_batch_79,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_80,0.0,,,0.0,0.0,gemini_batch
gemini_batch_81,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_82,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_83,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_84,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_85,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_86,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_87,0.0,,,0.0,0.0,gemini_batch
gemini_batch_88,0.0,none,undetectable,0.0,0.0,gemini_batch
gemini_batch_89,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_90,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_91,0.0,trust,entertaining,0.5,0.0,gemini_batch
gemini_batch_92,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_93,0.0,joy,informative,0.5,0.0,gemini_batch
gemini_batch_94,0.0,neutral,none,0.0,0.0,gemini_batch
gemini_batch_95,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_96,0.0,undetectable,undetectable,0.0,0.0,gemini_batch
gemini_batch_97,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_98,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_99,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_100,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_101,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_102,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_103,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_104,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_105,,,unknown,0.0,0.0,gemini_batch
gemini_batch_106,,none_detectable,undeterminable_no_content,0.0,0.0,gemini_batch
gemini_batch_107,0.0,,entertaining,0.0,0.0,gemini_batch
gemini_batch_108,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_109,,none,N/A,0.0,0.0,gemini_batch
gemini_batch_110,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_111,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_112,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_113,0.0,none_detected,none_detected,0.0,0.0,gemini_batch
gemini_batch_114,0.0,none,N/A,0.0,0.0,gemini_batch
gemini_batch_115,0.0,none_detected,entertaining,0.0,0.0,gemini_batch
gemini_batch_116,0.0,none,undefined,0.0,0.0,gemini_batch
gemini_batch_117,0.0,no_content_provided_for_analysis,none,0.0,0.0,gemini_batch
gemini_batch_118,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_119,0.0,none detected,unknown,0.0,0.0,gemini_batch
gemini_batch_120,0.0,neutral,entertaining,0.0,0.0,gemini_batch
gemini_batch_121,0.0,N/A - No content provided for analysis,N/A - No content provided for analysis,0.0,0.0,gemini_batch
gemini_batch_122,0.0,joy,entertaining,0.0,0.0,gemini_batch
gemini_batch_123,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_124,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_125,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_126,0.0,,informative,0.0,0.0,gemini_batch
gemini_batch_127,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_128,0.0,none,N/A - no content,0.0,0.0,gemini_batch
gemini_batch_129,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_130,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_131,,not_applicable,not_applicable,0.0,0.0,gemini_batch
gemini_batch_132,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_133,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_134,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_135,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_136,0.0,none,cannot_determine,0.0,0.0,gemini_batch
gemini_batch_137,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_138,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_139,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_140,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_141,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_142,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_143,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_144,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_145,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_146,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_147,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_148,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_149,0.0,none,N/A,0.0,0.0,gemini_batch
gemini_batch_150,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_151,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_152,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_153,0.0,none,N/A,0.0,0.0,gemini_batch
gemini_batch_154,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_155,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_156,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_157,0.0,N/A - No content for analysis,N/A - No content for analysis,0.0,0.0,gemini_batch
gemini_batch_158,0.0,no_content_for_analysis,informative,0.0,0.0,gemini_batch
gemini_batch_159,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_160,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_161,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_162,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_163,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_164,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_165,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_166,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_167,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_168,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_169,0.0,joy,informative,0.0,0.0,gemini_batch
gemini_batch_170,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_171,0.0,,entertaining,0.5,0.0,gemini_batch
gemini_batch_172,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_173,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_174,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_175,0.0,not_applicable_due_to_no_content,not_applicable_due_to_no_content,0.0,0.0,gemini_batch
gemini_batch_176,,,entertaining,0.5,0.0,gemini_batch
gemini_batch_177,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_178,0.0,,informative,0.0,0.0,gemini_batch
gemini_batch_179,0.0,none_detected,informative,0.0,0.0,gemini_batch
gemini_batch_180,0.0,none_detected,cannot_determine,0.0,0.0,gemini_batch
gemini_batch_181,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_182,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_183,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_184,,,,0.0,0.0,gemini_batch
gemini_batch_185,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_186,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_187,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_188,0.0,none,undefined,0.0,0.0,gemini_batch
gemini_batch_189,0.0,none,undeterminable,0.0,0.0,gemini_batch
gemini_batch_190,0.0,joy,entertaining,0.0,0.0,gemini_batch
gemini_batch_191,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_192,0.0,,,0.0,0.0,gemini_batch
gemini_batch_193,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_194,,,,,,gemini_batch
gemini_batch_195,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_196,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_197,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_198,0.0,trust,entertaining,0.5,0.0,gemini_batch
gemini_batch_199,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_200,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_201,0.0,trust,entertaining,0.0,0.0,gemini_batch
gemini_batch_202,0.0,none,none,0.5,0.0,gemini_batch
gemini_batch_203,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_204,0.0,,informative,0.0,0.0,gemini_batch
gemini_batch_205,0.0,N/A - No content to analyze,N/A - No content to analyze,0.0,0.0,gemini_batch
gemini_batch_206,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_207,0.0,trust,entertaining,0.5,0.0,gemini_batch
gemini_batch_208,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_209,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_210,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_211,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_212,0.0,none,n/a,0.0,0.0,gemini_batch
gemini_batch_213,0.0,none,undetectable,0.0,0.0,gemini_batch
gemini_batch_214,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_215,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_216,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_217,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_218,,,,0.0,0.0,gemini_batch
gemini_batch_219,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_220,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_221,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_222,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_223,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_224,0.0,N/A,N/A,0.0,0.0,gemini_batch
gemini_batch_225,0.0,none,undefined,0.0,0.0,gemini_batch
gemini_batch_226,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_227,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_228,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_229,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_230,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_231,0.0,joy,informative,0.0,0.0,gemini_batch
gemini_batch_232,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_233,0.0,N/A,N/A,0.0,0.0,gemini_batch
gemini_batch_234,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_235,0.0,none_detected,unknown,0.0,0.0,gemini_batch
gemini_batch_236,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_237,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_238,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_239,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_240,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_241,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_242,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_243,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_244,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_245,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_246,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_247,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_248,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_249,0.0,not_applicable,not_applicable,0.0,0.0,gemini_batch
gemini_batch_250,0.0,neutral,entertaining,0.0,0.0,gemini_batch
gemini_batch_251,0.0,none,n/a,0.0,0.0,gemini_batch
gemini_batch_252,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_253,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_254,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_255,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_256,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_257,0.0,none_detected,entertaining,0.0,0.0,gemini_batch
gemini_batch_258,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_259,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_260,0.0,joy,informative,0.0,0.0,gemini_batch
gemini_batch_261,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_262,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_263,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_264,0.0,,entertaining,0.5,0.0,gemini_batch
gemini_batch_265,0.0,neutral,entertaining,0.0,0.0,gemini_batch
gemini_batch_266,,not_applicable,not_applicable,0.0,0.0,gemini_batch
gemini_batch_267,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_268,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_269,0.0,,entertaining,0.0,0.0,gemini_batch
gemini_batch_270,0.0,none,,0.0,0.0,gemini_batch
gemini_batch_271,0.0,,,0.0,0.0,gemini_batch
gemini_batch_272,,unknown,unknown,,,gemini_batch
gemini_batch_273,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_274,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_275,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_276,0.0,,,0.0,0.0,gemini_batch
gemini_batch_277,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_278,0.0,neutral,informative,0.5,0.0,gemini_batch
gemini_batch_279,0.0,neutral,entertaining,0.0,0.0,gemini_batch
gemini_batch_280,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_281,0.0,N/A,N/A,0.0,0.0,gemini_batch
gemini_batch_282,0.0,not_applicable,not_applicable,0.0,0.0,gemini_batch
gemini_batch_283,0.0,none,undefined,0.0,0.0,gemini_batch
gemini_batch_284,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_285,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_286,0.0,none,entertaining,0.5,0.0,gemini_batch
gemini_batch_287,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_288,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_289,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_290,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_291,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_292,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_293,0.0,none,n/a,0.0,0.0,gemini_batch
gemini_batch_294,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_295,0.0,none,undetermined,0.0,0.0,gemini_batch
gemini_batch_296,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_297,0.0,none,N/A,0.0,0.0,gemini_batch
gemini_batch_298,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_299,,none,unknown,0.0,0.0,gemini_batch
gemini_batch_300,0.0,,informative,0.5,0.0,gemini_batch
gemini_batch_301,0.0,N/A - No content to analyze,N/A - No content to analyze,0.0,0.0,gemini_batch
gemini_batch_302,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_303,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_304,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_305,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_306,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_307,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_308,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_309,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_310,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_311,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_312,0.0,none_discernible,unknown,0.0,0.0,gemini_batch
gemini_batch_313,0.0,none_detected,entertaining,0.0,0.0,gemini_batch
gemini_batch_314,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_315,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_316,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_317,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_318,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_319,0.0,,,0.0,0.0,gemini_batch
gemini_batch_320,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_321,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_322,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_323,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_324,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_325,0.0,,informative,1.0,0.0,gemini_batch
gemini_batch_326,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_327,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_328,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_329,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_330,0.0,none,entertaining,0.5,0.0,gemini_batch
gemini_batch_331,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_332,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_333,0.0,,informative,0.0,0.0,gemini_batch
gemini_batch_334,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_335,0.0,none,none,0.5,0.0,gemini_batch
gemini_batch_336,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_337,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_338,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_339,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_340,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_341,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_342,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_343,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_344,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_345,0.0,none,entertaining,0.5,0.0,gemini_batch
gemini_batch_346,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_347,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_348,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_349,0.0,none_detected,N/A_no_content,0.0,0.0,gemini_batch
gemini_batch_350,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_351,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_352,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_353,0.0,not_applicable,not_applicable,0.0,0.0,gemini_batch
gemini_batch_354,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_355,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_356,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_357,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_358,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_359,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_360,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_361,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_362,0.0,none,entertaining,0.5,0.0,gemini_batch
gemini_batch_363,0.0,joy,informative,0.0,0.0,gemini_batch
gemini_batch_364,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_365,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_366,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_367,0.0,none,N/A,0.0,0.0,gemini_batch
gemini_batch_368,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_369,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_370,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_371,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_372,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_373,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_374,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_375,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_376,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_377,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_378,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_379,0.0,undetermined,informative,0.0,0.0,gemini_batch
gemini_batch_380,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_381,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_382,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_383,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_384,0.0,none_detected,informative,0.0,0.0,gemini_batch
gemini_batch_385,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_386,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_387,0.0,trust,informative,0.0,0.0,gemini_batch
gemini_batch_388,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_389,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_390,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_391,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_392,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_393,0.0,none,undefined,0.0,0.0,gemini_batch
gemini_batch_394,0.0,not_applicable,not_applicable,0.0,0.0,gemini_batch
gemini_batch_395,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_396,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_397,0.0,joy,informative,0.0,0.0,gemini_batch
gemini_batch_398,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_399,0.0,,entertaining,0.0,0.0,gemini_batch
gemini_batch_400,0.0,joy,informative,0.0,0.0,gemini_batch
gemini_batch_401,0.0,,entertaining,0.0,0.0,gemini_batch
gemini_batch_402,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_403,,not_applicable,not_applicable,0.0,0.0,gemini_batch
